micros,ax,ay,az
788000,5240,-340,1700
789000,-4184,76,1864
790000,-24172,164,1084
791000,-32768,-228,312
792000,-30028,-596,292
793000,-10456,-644,1000
794000,4228,-404,1744
795000,220,-32,1856
796000,-18408,144,1440
797000,-32768,-48,588
798000,-32768,-476,324
799000,-16348,-620,756
800000,1620,-464,1460
801000,3472,-140,1848
802000,-12464,136,1532
803000,-31384,28,644
804000,-32768,-360,224
805000,-22380,-528,540
806000,-2556,-600,1324
807000,4936,-208,1940
808000,-6740,20,1772
809000,-26632,44,964
810000,-32768,-316,380
811000,-27776,-596,404
812000,-7708,-584,1020
813000,4912,-372,1688
814000,-1748,52,1852
815000,-21180,192,1256
816000,-32768,-180,300
817000,-32280,-464,204
818000,-13760,-608,908
819000,2808,-368,1628
820000,2148,36,1744
821000,-15028,136,1268
822000,-32768,-48,636
823000,-32768,-464,376
824000,-19596,-588,732
825000,-476,-468,1372
826000,4536,-196,1880
827000,-9164,156,1656
828000,-28944,124,932
829000,-32768,-228,320
830000,-25484,-548,416
831000,-5236,-516,1096
832000,5220,-268,1752
833000,-3812,44,1760
834000,-23668,144,1052
835000,-32768,-228,432
836000,-30292,-560,336
837000,-10816,-680,952
838000,4048,-316,1592
839000,420,16,1776
840000,-17832,136,1184
841000,-32768,-60,464
842000,-32768,-380,284
843000,-16848,-600,772
844000,1308,-468,1436
845000,3528,-180,1732
846000,-11936,56,1452
847000,-31048,8,728
848000,-32768,-348,284
849000,-22908,-628,496
850000,-3032,-548,1272
851000,5008,-248,1868
852000,-6256,56,1776
853000,-26228,60,876
854000,-32768,-260,356
855000,-28200,-460,456
856000,-8200,-556,1072
857000,4836,-348,1760
858000,-1444,16,1860
859000,-20620,56,1328
860000,-32768,-216,516
861000,-32536,-532,336
862000,-14096,-540,812
863000,2648,-364,1552
864000,2232,-76,1856
865000,-14724,120,1512
866000,-32768,-64,712
867000,-32768,-440,380
868000,-20240,-668,736
869000,-860,-532,1404
870000,4592,-200,1788
871000,-8752,148,1684
872000,-28540,96,836
873000,-32768,-400,268
874000,-25772,-604,384
875000,-5772,-572,1136
876000,5068,-312,1652
877000,-3556,72,1640
878000,-23204,140,956
879000,-32768,-100,300
880000,-30600,-504,268
881000,-11320,-576,872
882000,3876,-400,1628
883000,760,16,1780
884000,-17332,248,1432
885000,-32768,-80,580
886000,-32768,-388,204
887000,-17380,-640,632
888000,976,-476,1472
889000,3724,-104,1920
890000,-11496,112,1592
891000,-30672,0,656
892000,-32768,-352,188
893000,-23324,-576,588
894000,-3292,-516,1276
895000,5084,-196,1808
896000,-5864,20,1804
897000,-25772,28,984
898000,-32768,-268,348
899000,-28504,-460,368
900000,-8520,-632,1056
901000,4724,-396,1768
902000,-1076,64,1772
903000,-20200,144,1124
904000,-32768,-116,472
