micros,ax,ay,az
666000,17476,528,-2060
667000,17392,520,-2008
668000,17420,432,-2088
669000,17444,476,-2176
670001,17376,616,-2008
671000,17304,600,-2020
672000,17336,564,-2196
673000,17480,484,-2124
673999,17484,456,-2052
675000,17468,516,-2016
676000,17456,480,-1960
676999,17376,532,-2056
678000,17368,468,-1956
679000,17336,500,-2068
680001,17404,536,-1996
681000,17320,460,-2016
682000,17396,428,-2040
683000,17448,512,-2100
684000,17336,496,-1996
685000,17344,464,-1968
686001,17332,424,-2136
687000,17336,456,-2100
688000,17404,552,-2076
689000,17392,492,-1956
690000,17380,476,-2036
691000,17308,516,-2012
692001,17288,436,-2128
693000,17344,416,-2092
694000,17368,492,-1976
695000,17420,368,-2028
696000,17332,392,-1992
697000,17412,512,-1844
698001,17424,504,-1988
699000,17444,576,-2060
700000,17404,484,-2028
701000,17356,464,-2012
702000,17360,476,-2016
703000,17444,432,-2040
704001,17508,484,-2000
705000,17416,464,-1996
706000,17340,536,-1996
707000,17352,560,-2136
708000,17372,568,-2180
709000,17392,424,-2084
710001,17432,484,-2088
711000,17464,484,-2028
712000,17336,496,-2048
713000,17328,556,-1992
713999,17356,504,-1972
715000,17388,508,-2000
716000,17284,464,-2000
716999,17280,384,-1964
718000,17304,448,-1960
719000,17344,508,-2004
720001,17396,448,-1976
721000,17444,464,-2136
722000,17320,444,-2084
723000,17284,468,-2180
724000,17360,460,-2060
725000,17372,456,-2040
726001,17552,468,-1940
727000,17456,352,-1988
728000,17420,400,-2012
729000,17384,520,-2172
730000,17436,460,-2092
731000,17372,464,-2268
732001,17364,448,-2096
733000,17356,452,-1944
734000,17352,396,-2040
735000,17328,480,-2116
736000,17352,536,-1960
737000,17412,472,-1976
738001,17288,500,-1992
739000,17300,572,-1960
740000,17452,544,-2040
741000,17456,556,-2156
742000,17476,528,-2080
743000,17464,540,-1924
744001,17492,412,-2000
745000,17356,412,-2152
746000,17312,528,-2100
747000,17376,524,-2132
748000,17376,500,-2016
749000,17356,476,-2012
750001,17356,424,-2016
751000,17348,476,-2032
752000,17360,504,-2028
753000,17436,468,-1996
754000,17436,532,-2104
755000,17368,564,-2240
756000,17344,520,-2016
756999,17368,468,-2012
758000,17440,516,-2096
759000,17444,472,-2088
759999,17328,488,-2092
761000,17292,500,-2032
762000,17388,444,-1944
762999,17320,504,-2148
764000,17408,472,-2148
765000,17316,492,-2096
766001,17400,532,-2052
767000,17404,468,-1984
768000,17372,464,-2024
769000,17344,552,-1996
770000,17408,600,-1968
771000,17448,496,-1924
772001,17428,440,-1912
773000,17408,524,-1936
774000,17412,576,-1928
775000,17376,464,-1952
776000,17400,520,-2016
777000,17404,556,-2024
778001,17424,596,-2096
779000,17432,528,-2212
780000,17408,468,-2152
781000,17344,444,-2148
782000,17336,476,-2096
783000,17464,428,-1964
784001,17396,388,-2024
785000,17372,548,-2136
786000,17360,548,-2120
787000,17384,544,-1876
788000,17344,452,-1900
789000,17412,464,-2016
790001,17448,440,-2004
791000,17436,352,-2120
792000,17412,400,-2104
793000,17448,384,-2052
794000,17336,528,-1956
795000,17384,592,-1976
796001,17400,556,-1944
797000,17356,548,-1980
798000,17348,528,-2056
799000,17440,428,-2000
799999,17472,456,-2124
801000,17400,544,-1984
802000,17356,548,-2016
802999,17396,432,-2076
804000,17364,448,-1976
805000,17296,508,-2112
806001,17440,512,-1984
807000,17416,540,-2004
808000,17444,496,-1940
809000,17472,552,-2032
810000,17444,512,-2068
811000,17388,472,-2212
812001,17276,452,-2080
813000,17372,420,-1996
814000,17368,384,-1940
815000,17420,428,-1976
816000,17360,524,-2036
817000,17332,468,-2092
818001,17432,424,-2000
819000,17400,392,-1984
820000,17388,540,-1972
821000,17368,524,-1968
822000,17384,476,-2048
823000,17368,548,-2052
824001,17412,452,-2068
825000,17348,476,-2012
826000,17396,456,-2000
827000,17440,536,-1904
828000,17396,576,-1988
829000,17276,460,-1940
830001,17256,432,-1992
831000,17312,512,-2048
832000,17336,432,-2004
833000,17416,504,-2016
834000,17376,520,-2000
835000,17436,476,-2084
836001,17456,516,-2080
837000,17428,500,-2124
838000,17396,400,-2140
839000,17432,476,-2076
839999,17416,500,-1984
841000,17368,476,-1936
842000,17396,536,-2016
842999,17420,484,-1808
844000,17368,416,-1852
845000,17380,476,-2032
846001,17388,528,-1896
847000,17408,516,-2036
848000,17388,520,-2044
849000,17348,628,-1968
850000,17364,516,-1980
851000,17396,440,-2128
852001,17368,488,-2180
853000,17352,476,-2100
854000,17424,480,-2124
855000,17332,420,-2016
856000,17328,392,-1900
857000,17360,420,-1904
858001,17368,512,-1952
859000,17212,540,-1956
860000,17300,468,-1944
861000,17360,516,-2012
862000,17400,440,-2100
863000,17464,452,-2068
864001,17484,532,-1932
865000,17368,448,-1952
866000,17332,456,-2056
867000,17308,436,-1912
868000,17384,444,-1848
869000,17388,524,-1848
870001,17384,484,-1992
871000,17404,476,-2080
872000,17448,548,-2060
873000,17372,544,-2100
874000,17360,464,-2056
875000,17356,388,-1984
876001,17376,420,-2136
877000,17408,536,-2164
878000,17344,520,-2016
879000,17468,480,-1888
880000,17456,504,-1936
881000,17404,540,-2092
882000,17340,484,-1964
882999,17360,372,-1968
884000,17232,512,-2008
885000,17236,536,-1980
885999,17380,468,-1980
887000,17468,492,-2024
888000,17404,556,-2124
888999,17364,492,-2016
890000,17356,516,-1948
891000,17332,396,-2092
892001,17456,464,-2120
893000,17464,564,-2024
894000,17364,520,-2064
895000,17316,480,-2132
896000,17376,568,-2016
897000,17388,540,-2052
898001,17416,572,-2096
899000,17360,512,-2012
900000,17416,524,-2100
901000,17424,508,-2064
902000,17412,452,-2184
903000,17348,484,-2128
904001,17404,512,-1988
905000,17452,520,-2000
906000,17476,564,-2028
907000,17436,484,-1992
908000,17452,484,-1920
909000,17388,436,-2108
910001,17368,500,-1904
911000,17348,544,-2148
912000,17376,520,-2012
913000,17352,420,-1892
914000,17348,448,-2064
915000,17400,464,-2136
916001,17388,460,-2120
917000,17404,412,-1932
918000,17412,444,-2032
919000,17424,524,-2056
920000,17304,464,-2084
921000,17328,548,-2096
922001,17400,512,-1844
923000,17396,520,-2032
924000,17388,572,-1984
925000,17392,468,-1968
925999,17396,532,-1936
927000,17356,528,-2036
928000,17404,472,-2024
929001,17348,504,-2052
930000,17240,448,-2168
931000,17336,492,-1968
932000,17408,536,-2100
933000,17352,484,-1940
934000,17396,560,-2036
935001,17328,468,-2044
936000,17344,452,-2060
937000,17356,532,-2096
938000,17372,484,-2028
939000,17348,444,-1888
940000,17452,496,-1984
941001,17432,536,-2044
942000,17428,500,-2024
943000,17308,472,-2032
944000,17400,544,-1968
945000,17464,460,-1920
946000,17408,476,-2032
947001,17384,464,-1944
948000,17360,520,-2032
949000,17464,488,-1904
950000,17328,516,-1996
951000,17296,484,-2036
952000,17312,468,-2140
953001,17420,600,-2208
954000,17416,388,-2076
955000,17416,460,-2000
956000,17400,468,-2152
957000,17392,460,-2076
958000,17304,524,-1996
959001,17336,496,-1960
960000,17412,464,-2020
961000,17416,416,-2068
962000,17508,484,-1996
963000,17460,504,-2040
964000,17448,436,-2024
965001,17380,392,-2052
965999,17464,572,-2132
967000,17436,504,-1924
968000,17348,428,-1980
968999,17388,508,-1868
970000,17404,552,-1912
971000,17348,488,-1976
972001,17416,524,-2124
973000,17456,540,-2028
974000,17456,540,-2028
975000,17460,492,-2088
976000,17432,472,-2052
977000,17432,468,-2008
978001,17384,532,-1916
979000,17400,536,-2084
980000,17368,480,-2020
981000,17316,452,-2096
982000,17332,556,-2076
983000,17364,504,-2008
984001,17380,468,-2060
985000,17368,560,-1964
986000,17344,476,-2008
987000,17316,508,-1840
988000,17352,572,-1976
989000,17384,592,-2148
990001,17312,524,-2000
991000,17376,496,-2064
992000,17396,416,-2056
993000,17412,436,-2136
994000,17448,504,-2044
995000,17344,432,-2072
996001,17504,532,-1976
997000,17440,476,-2096
998000,17408,460,-2260
999000,17312,492,-2164
1000000,17352,520,-2068
1001000,17360,528,-2088
1002001,17336,552,-2052
1003000,17464,556,-2096
1004000,17472,612,-2128
1005000,17464,512,-2108
1006000,17476,472,-1940
1007000,17408,444,-2024
1008000,17452,512,-2016
1008999,17432,472,-2004
1010000,17452,528,-1988
1011000,17440,460,-2008
1011999,17420,504,-1936
1013000,17348,504,-2028
1014000,17380,496,-2040
1014999,17380,456,-2000
1016000,17428,476,-2032
1017000,17340,444,-1984
1018001,17344,404,-1924
1019000,17344,424,-2040
1020000,17296,516,-2072
1021000,17460,528,-2088
1022000,17420,544,-2156
1023000,17392,516,-2080
1024001,17412,420,-2076
1025000,17392,464,-2132
1026000,17500,572,-2040
1027000,17484,512,-1940
1028000,17440,500,-1968
1029000,17328,440,-1944
1030001,17404,576,-1940
1031000,17372,516,-2040
1032000,17328,556,-2064
1033000,17364,520,-1952
1034000,17368,424,-2000
1035000,17348,416,-1964
1036001,17408,480,-2052
1037000,17404,512,-2020
1038000,17484,452,-2084
1039000,17428,504,-2036
1040000,17400,528,-2124
1041000,17400,468,-2148
1042001,17296,464,-1956
1043000,17288,480,-1940
1044000,17368,472,-2032
1045000,17340,420,-2068
1046000,17388,408,-1984
1047000,17408,532,-1948
1048001,17300,468,-1972
1049000,17436,416,-2044
1050000,17404,484,-2204
1051000,17404,508,-2180
1051999,17352,456,-1992
1053000,17400,460,-2048
1054000,17444,500,-1952
1054999,17408,444,-1936
1056000,17320,424,-1920
1057000,17352,424,-1956
1058001,17448,440,-1836
1059000,17352,556,-1860
1060000,17280,524,-1968
1061000,17344,452,-2004
1062000,17420,544,-2068
1063000,17456,508,-2112
1064001,17384,528,-2256
1065000,17424,612,-2200
1066000,17408,528,-1976
1067000,17376,484,-2036
1068000,17348,472,-2036
1069000,17384,476,-2024
1070001,17380,484,-2020
1071000,17316,420,-2068
1072000,17324,508,-1968
1073000,17416,468,-1968
1074000,17412,492,-2112
1075000,17408,472,-2116
1076001,17392,432,-1892
1077000,17480,520,-2004
1078000,17440,648,-1952
1079000,17392,472,-2052
1080000,17432,480,-2096
1081000,17412,520,-2080
1082001,17416,512,-1976
1083000,17396,500,-2084
1084000,17348,456,-2120
1085000,17300,508,-2060
1086000,17304,528,-2028
1087000,17436,452,-2080
1088001,17396,460,-2060
1089000,17384,456,-2036
1090000,17432,376,-2140
1091000,17420,452,-2172
1091999,17368,432,-2132
1093000,17276,516,-2000
1094000,17412,492,-2016
1094999,17448,480,-2028
1096001,17360,456,-2092
1097000,17308,368,-1972
1098000,17308,460,-1972
1099000,17364,488,-2084
1100000,17368,536,-2096
1101000,17360,516,-2060
1102001,17396,536,-1976
1103000,17424,500,-2116
1104000,17360,512,-1984
1105000,17432,524,-2012
1106000,17376,448,-1944
1107000,17340,380,-1920
1108001,17340,444,-2012
1109000,17384,484,-2064
1110000,17480,456,-2092
1111000,17336,464,-2192
1112000,17368,468,-2220
1113000,17328,432,-2072
1114001,17276,436,-2152
1115000,17384,456,-2040
1116000,17492,460,-1976
1117000,17384,504,-2072
1118000,17368,460,-1980
1119000,17440,484,-2036
1120001,17380,516,-2124
1121000,17404,512,-2156
1122000,17360,532,-1952
1123000,17448,516,-2004
1124000,17436,460,-2048
1125000,17368,492,-2104
1126001,17336,556,-2084
1127000,17432,484,-2084
1128000,17400,568,-2148
1129000,17400,532,-2016
1130000,17340,480,-2024
1131000,17356,500,-2040
1132001,17456,420,-2068
1133000,17456,484,-2148
1134000,17512,556,-2076
1135000,17460,520,-2100
1135999,17384,476,-2012
1137000,17400,496,-1924
1138000,17428,460,-1948
1138999,17396,444,-1908
1140000,17320,492,-1944
1141000,17364,468,-1876
1142001,17464,496,-1948
1143000,17440,504,-2048
1144000,17428,424,-2192
1145000,17448,412,-2036
1146000,17492,364,-1952
1147000,17540,432,-2072
1148001,17408,480,-1948
1149000,17464,496,-2028
