micros,ax,ay,az
757000,22724,-8,1620
758000,22828,72,1688
759000,22828,8,1592
760000,22892,-16,1712
761000,23044,20,1624
762000,23092,112,1588
763000,23128,56,1532
764000,23204,96,1532
765000,23304,-4,1580
766000,23228,-44,1588
767000,23292,0,1592
768000,23328,-20,1684
769000,23460,60,1744
770000,23472,168,1612
771000,23428,84,1600
772000,23556,48,1704
773000,23688,40,1792
774000,23572,188,1744
775000,23604,184,1636
776000,23692,172,1676
777000,23684,124,1820
778000,23760,88,1812
779000,23840,200,1760
780000,23720,172,1796
781000,23776,220,1848
782000,23848,284,1780
783000,23792,188,1840
784000,23796,144,1856
785000,23840,128,1744
786000,23812,172,1732
787000,23908,244,1792
788000,23888,172,1884
789000,23824,188,1748
790000,23828,164,1796
791000,23908,284,1716
792000,23920,312,1792
793000,23832,328,1820
794000,23820,296,1756
795000,23860,328,1828
796000,23824,324,1980
797000,23836,312,1892
798000,23776,336,1816
799000,23736,304,1812
800000,23656,376,1756
801000,23768,304,1816
802000,23668,252,1784
803000,23644,288,1808
804000,23652,300,1868
805000,23652,284,1940
806000,23676,404,1712
807000,23600,340,1820
808000,23488,332,1788
809000,23432,368,2000
810000,23408,320,1896
811000,23308,284,1956
812000,23240,348,1828
813000,23260,452,1840
814000,23152,460,1792
815000,23076,360,1836
816000,23032,272,1716
817000,23080,336,1832
818000,23008,388,1720
819000,22864,368,1732
820000,22684,384,1808
821000,22652,444,1680
822000,22676,360,1660
823000,22720,348,1644
824000,22540,296,1828
825000,22396,196,1776
826000,22376,360,1820
827000,22292,288,1796
828000,22196,356,1624
829000,22080,344,1700
830000,22036,280,1920
831000,21952,336,1848
832000,21816,288,1640
833001,21764,276,1548
834000,21652,320,1572
835000,21608,260,1516
836000,21380,228,1616
837000,21396,236,1592
838000,21224,340,1604
839000,21072,312,1564
840000,20984,344,1636
841000,20988,284,1512
842000,20880,212,1444
843000,20792,332,1528
844000,20580,296,1552
845000,20536,220,1696
846000,20480,164,1424
847000,20380,204,1372
848000,20160,260,1480
849000,20048,204,1408
850000,19904,188,1348
851000,19804,220,1408
852000,19704,208,1420
853000,19580,192,1512
854000,19408,160,1356
855000,19320,252,1352
856000,19192,192,1380
857000,19212,208,1372
858000,19068,164,1388
859000,18800,212,1320
860000,18764,188,1256
861000,18600,172,1260
862000,18508,84,1264
863000,18360,84,1184
864000,18236,104,1132
865000,18176,24,1240
866000,18056,100,1180
867000,17928,140,1144
868000,17760,-48,1144
869000,17584,16,1336
870000,17448,40,1188
871000,17388,64,1088
872000,17320,28,964
873000,17180,-12,1096
874000,16964,-72,1112
875000,16960,4,1080
876000,16852,-4,968
877000,16632,-16,924
878000,16432,44,1000
879000,16304,-24,1072
880000,16244,-12,968
881000,16004,-16,804
882000,15948,-28,784
883000,15952,-28,896
884000,15716,28,904
885000,15648,-48,688
886000,15436,-48,804
887000,15420,-56,836
888000,15364,20,828
889000,15204,-24,852
890000,15028,-64,720
891000,14952,-124,712
892000,14772,-124,684
893000,14648,-104,688
894000,14512,-56,668
895000,14400,-156,752
896000,14292,-104,772
897000,14148,-168,576
898000,14084,-76,732
899000,13952,-28,752
900000,13928,-120,608
901000,13816,-40,636
902000,13664,-112,708
903000,13596,-128,576
904000,13412,-140,592
905000,13332,-136,428
906000,13256,-136,480
907000,13132,-136,392
908000,13152,-116,320
909000,12932,-120,424
910000,12740,-176,368
911000,12752,-196,308
912000,12544,-192,300
913000,12480,-108,312
914000,12404,-156,352
915000,12396,-24,408
916000,12324,-72,292
917000,12200,-52,332
918000,12188,-168,328
919000,12064,-220,328
920000,11984,-156,380
921000,11896,-152,260
922000,11848,-88,268
923000,11748,-104,300
924000,11756,-92,152
925000,11584,-160,140
926000,11504,-176,196
927000,11428,-176,52
928000,11376,-128,100
929000,11252,-244,228
930000,11156,-232,52
931000,11180,-160,28
932000,11108,-184,164
933000,11072,-188,124
934000,11048,-228,136
935000,11040,-224,212
936000,10980,-192,236
937000,10864,-196,52
938000,10892,-180,80
939000,10736,-236,112
940000,10708,-176,148
941000,10704,-100,64
942000,10716,-120,92
943000,10696,-168,160
944000,10612,-200,68
945000,10588,-128,80
946000,10600,-172,16
947000,10548,-288,64
948000,10456,-268,96
949000,10460,-220,64
950000,10524,-212,112
951000,10452,-292,52
952000,10440,-232,184
953000,10408,-216,212
954000,10360,-320,84
955000,10360,-324,84
956000,10360,-348,68
957000,10368,-272,-112
958000,10436,-272,108
959000,10380,-324,120
960000,10364,-260,16
961000,10412,-232,-56
962000,10396,-272,136
963000,10436,-304,160
964000,10524,-220,-12
965000,10560,-284,32
966000,10596,-220,164
967000,10588,-228,44
968000,10548,-248,-80
969000,10452,-224,-84
970000,10512,-316,76
971000,10624,-352,56
972000,10696,-336,40
973000,10640,-276,76
974000,10712,-280,124
975000,10736,-224,232
976000,10824,-268,120
977000,10848,-296,180
978000,10888,-252,140
979000,10892,-316,180
980000,10928,-428,228
981000,11040,-380,276
982000,11120,-300,304
983000,11116,-240,264
984000,11240,-316,132
985000,11268,-244,304
986000,11340,-244,316
987000,11408,-300,256
988000,11500,-332,268
989000,11552,-284,256
990000,11624,-300,292
991000,11636,-268,408
992000,11652,-304,408
993000,11864,-364,368
994000,11964,-328,360
995000,12040,-316,356
996000,12016,-360,284
997000,12144,-360,364
998000,12268,-304,592
999000,12312,-320,540
1000000,12364,-308,500
1001000,12476,-396,464
1002000,12512,-392,552
1003000,12696,-368,552
1004000,12736,-444,536
1005000,12924,-452,556
1006000,12988,-412,520
1007000,13032,-340,692
1008000,13092,-348,560
1009000,13288,-364,692
1010000,13352,-444,612
1011000,13408,-452,692
1012000,13524,-396,664
1013000,13684,-324,664
1014000,13724,-356,628
1015000,13824,-492,632
1016000,13980,-456,736
1017000,14068,-384,720
1018000,14188,-360,864
1019000,14312,-324,928
1020000,14412,-388,964
1021000,14440,-328,884
1022000,14656,-384,844
1023000,14808,-412,1044
1024000,14836,-420,1000
1025000,14944,-384,896
1026000,15112,-480,964
1027000,15300,-436,1060
1028000,15416,-440,1068
1029000,15496,-396,1060
1030000,15560,-388,1136
1031000,15688,-340,1152
1032000,15908,-388,1160
1033000,16020,-372,1084
1034000,16064,-468,1024
1035000,16244,-428,1260
1036000,16388,-448,1256
1037000,16480,-408,1188
1038000,16548,-376,1192
1039000,16688,-372,1172
1040000,16892,-428,1156
1041000,17036,-464,1224
1042000,17212,-484,1236
1043000,17168,-344,1248
1044000,17344,-284,1292
1045000,17532,-356,1436
1046000,17696,-296,1512
1047000,17748,-308,1460
1048000,17796,-380,1404
1049000,17920,-312,1396
1050000,18052,-392,1392
1051000,18164,-368,1500
1052000,18344,-296,1632
1053000,18488,-396,1616
1054000,18616,-376,1608
1055000,18668,-304,1724
1056000,18828,-296,1716
1057000,18932,-320,1720
1058000,18956,-304,1676
1059000,19208,-360,1660
1060000,19300,-336,1612
1061000,19424,-280,1516
1062000,19624,-288,1772
1063000,19660,-264,1780
1064000,19752,-284,1772
1065000,19884,-320,1776
1066000,19964,-296,1716
1067000,20056,-292,1740
1068000,20132,-320,1748
1069000,20248,-248,1864
1070000,20352,-248,1840
1071000,20484,-288,1832
1072000,20696,-336,1984
1073000,20684,-368,1968
1074000,20808,-260,1976
1075000,20924,-244,1964
1076000,21060,-340,1892
1077000,21132,-364,1992
1078000,21208,-264,1996
1079000,21252,-256,2104
1080000,21464,-264,2092
1081000,21480,-144,1956
1082000,21504,-108,2096
1083000,21668,-136,2164
1084000,21728,-184,2040
1085000,21848,-176,2140
1086000,21996,-140,2120
1087000,22056,-140,2072
1088000,22120,-104,2244
1089000,22176,-168,2160
1090000,22300,-100,2116
1091000,22308,-120,2188
1092000,22312,-116,2232
1093000,22380,-132,2232
1094000,22476,-128,2056
1095000,22492,-240,2304
1096000,22596,-128,2184
