micros,ax,ay,az
583000,600,-300,-14148
584000,1724,-528,-32092
585000,2224,-384,-32768
586000,1256,-116,628
587000,468,-292,5336
588000,624,-308,-8408
589000,1316,-428,-27996
590000,2212,-340,-32768
591000,1992,-376,-23980
592000,1540,-124,-3924
593000,504,-108,6288
594000,572,-200,-3080
595000,928,-388,-22700
596000,2124,-496,-32768
597000,2144,-392,-28864
598000,1832,-288,-9616
599000,688,-64,5152
600000,640,-208,1184
601000,820,-280,-17028
602000,1888,-636,-32768
603000,2112,-484,-32588
604000,1888,-468,-15556
605000,992,-48,2604
606000,496,-180,4544
607000,572,-92,-10920
608000,1480,-504,-29992
609000,2116,-372,-32768
610000,2016,-456,-21624
611000,1404,-172,-1668
612000,520,-204,6168
613000,640,-248,-5496
614000,1068,-464,-25188
615000,2260,-460,-32768
616000,2104,-408,-26732
617000,1704,-208,-7028
618000,644,-88,5936
619000,636,-252,-488
620000,860,-400,-19608
621000,1944,-536,-32768
622000,2116,-476,-31084
623000,1868,-492,-12776
624000,768,-60,3936
625000,424,-292,3172
626000,612,-312,-13664
627000,1652,-532,-31848
628000,2156,-424,-32768
629000,1932,-484,-18772
630001,1216,-144,356
631000,540,-248,5576
632000,724,-232,-7796
633000,1324,-484,-27580
634000,2284,-492,-32768
635000,1964,-460,-24420
636000,1500,-204,-4564
637000,544,-128,6088
638000,644,-164,-2872
639000,884,-384,-22364
640000,2068,-504,-32768
641000,2036,-460,-29276
642000,1820,-380,-10100
643000,736,-116,4996
644000,504,-248,1532
645000,652,-280,-16432
646000,1716,-556,-32768
647000,2060,-388,-32764
648000,1952,-408,-15980
649000,1076,-136,2064
650000,544,-308,4528
651000,716,-156,-10424
652000,1380,-556,-29648
653000,2128,-432,-32768
654000,1956,-556,-21912
655000,1268,-184,-2060
656000,456,-212,6220
657000,660,-240,-4860
658000,1112,-552,-24756
659000,2180,-516,-32768
660000,1992,-512,-27052
661000,1692,-360,-7444
662000,628,-184,5672
663000,672,-172,-332
664000,800,-260,-19152
665000,1972,-488,-32768
666000,2088,-436,-31200
667000,1976,-452,-13256
668000,836,-128,3592
669000,476,-228,3496
670000,572,-284,-13144
671000,1592,-564,-31392
672000,2180,-384,-32768
673000,1972,-436,-19316
674000,1248,-156,0
675000,528,-240,5496
676000,616,-272,-7524
677000,1312,-536,-27144
678000,2180,-544,-32768
679000,2000,-452,-24780
680000,1672,-200,-4880
681000,688,-168,6140
682000,588,-248,-2352
683000,884,-420,-21916
684000,2068,-440,-32768
685000,2040,-352,-29420
686000,1816,-328,-10528
687000,748,-8,4812
688000,516,-216,1948
689000,692,-284,-16076
690000,1788,-576,-32768
691000,2092,-440,-32768
692000,1972,-468,-16496
693000,1100,-108,1808
694000,540,-288,4660
695000,644,-256,-10040
696000,1472,-544,-29264
697000,2224,-456,-32768
698000,1996,-468,-22356
699000,1396,-180,-2452
700000,496,-140,6136
701000,560,-252,-4604
702000,1004,-416,-24340
703000,2212,-424,-32768
704000,1996,-520,-27632
705000,1792,-280,-7932
706000,608,-172,5708
707000,600,-252,288
708000,728,-420,-18628
709000,1868,-556,-32768
710000,2088,-356,-31716
711000,1896,-464,-13856
712000,836,-76,3304
713000,476,-228,3548
714001,632,-232,-12680
715000,1576,-544,-31268
716000,2084,-368,-32768
717000,1952,-452,-19676
718000,1216,-140,-176
719000,364,-236,5716
720000,588,-200,-6984
721000,1160,-456,-26648
722000,2240,-480,-32768
723000,2012,-476,-25104
724000,1592,-292,-5316
725000,564,-212,6144
726000,576,-240,-2056
727000,816,-352,-21416
728000,2080,-416,-32768
729000,2088,-388,-29856
730000,1800,-384,-11068
731000,708,-96,4740
732000,540,-148,2228
