micros,ax,ay,az
737999,17416,452,-2008
739000,17408,428,-2200
740000,17344,400,-2064
740999,17304,420,-2040
741999,17344,432,-2220
743001,17356,472,-2036
744001,17320,460,-2028
745001,17320,436,-2024
746000,17296,444,-2160
747001,17304,528,-2208
748000,17396,484,-2168
748999,17316,472,-2184
750000,17256,508,-2132
751000,17304,548,-2188
752001,17312,468,-2048
753001,17268,348,-2068
754001,17368,472,-2180
755000,17412,412,-2164
756000,17312,436,-2152
756999,17292,432,-2240
758000,17368,400,-2136
758999,17212,380,-2164
760000,17188,396,-2092
761000,17332,480,-2200
761999,17232,484,-2204
762999,17340,476,-2168
764001,17268,488,-2156
765000,17296,384,-2144
766000,17304,500,-2212
766999,17360,532,-2092
768000,17348,504,-2124
769000,17348,436,-2164
769999,17252,488,-2168
770999,17320,452,-2156
772001,17408,508,-2196
773001,17360,500,-2156
774001,17400,392,-2036
775000,17392,460,-2012
776001,17300,388,-2040
777001,17340,356,-2096
778000,17360,396,-2212
779001,17404,408,-2132
780001,17344,468,-2108
781000,17400,352,-2164
782001,17352,344,-2240
783000,17324,464,-2248
783999,17276,460,-2180
785000,17336,428,-2168
786000,17472,416,-2160
787001,17448,400,-2044
788001,17360,416,-2172
789001,17316,436,-2136
790000,17320,372,-2064
791001,17344,408,-2288
792001,17312,460,-2268
793000,17340,468,-2216
794001,17352,448,-2040
795001,17360,484,-2128
796000,17468,536,-2076
797001,17532,528,-2232
798001,17532,420,-2244
799000,17408,392,-2140
800000,17432,432,-2100
800999,17436,476,-2116
802000,17416,504,-2156
803000,17356,528,-2044
804001,17400,520,-2064
805001,17540,412,-2124
806001,17512,380,-2088
807000,17368,428,-2108
808001,17324,420,-2136
809001,17412,460,-1944
810000,17496,464,-2068
811001,17488,488,-2124
812000,17432,544,-2056
813000,17524,528,-1992
814000,17444,504,-2020
815000,17380,460,-2060
815999,17412,504,-2064
817000,17568,404,-2056
818000,17504,528,-1896
819001,17508,520,-1880
820000,17492,428,-2208
820999,17548,500,-2296
822000,17468,560,-2036
823000,17452,560,-2020
823999,17432,408,-2020
825000,17480,400,-2108
826000,17412,424,-2080
826999,17424,444,-1984
828000,17508,456,-2024
828999,17504,488,-2076
830000,17500,416,-2032
831000,17564,488,-2048
831999,17544,488,-2160
833000,17488,460,-2072
833999,17552,380,-2024
835000,17592,444,-2112
836000,17544,512,-2120
837001,17560,520,-1968
838001,17544,580,-1948
839001,17612,532,-2068
840001,17568,416,-2064
841000,17524,464,-1984
842000,17436,432,-1932
842999,17496,348,-2056
844000,17552,484,-2104
845000,17468,480,-2124
845999,17548,444,-2048
846999,17596,480,-1844
848001,17584,576,-2004
849000,17572,608,-1880
850000,17560,468,-1992
850999,17492,468,-2212
852000,17524,484,-1976
853000,17476,504,-1960
853999,17488,460,-1928
854999,17504,408,-1964
856001,17460,512,-1896
857001,17508,452,-1880
858001,17580,500,-1952
859000,17612,476,-1936
860001,17640,516,-1936
861001,17540,536,-1924
862000,17544,616,-1840
863001,17556,564,-1896
864001,17536,504,-1868
865001,17580,536,-1836
866000,17592,528,-1792
866999,17568,504,-1840
868000,17496,476,-1916
869001,17440,456,-2052
870000,17480,372,-1880
871000,17604,532,-1836
871999,17544,564,-1912
873000,17532,632,-1960
874000,17532,540,-1928
874999,17572,512,-1952
875999,17540,588,-2044
877001,17464,536,-2000
878001,17440,520,-1772
879000,17532,484,-1848
879999,17492,460,-1940
881000,17516,508,-1896
882001,17432,508,-1796
883000,17440,528,-1772
884001,17504,504,-1816
885001,17496,496,-1876
886001,17472,540,-1992
887000,17424,496,-1792
888001,17400,564,-1776
889001,17448,588,-1700
890001,17392,540,-1880
891000,17408,548,-1924
892001,17400,516,-1972
893001,17376,504,-1976
894000,17476,504,-1960
895001,17464,448,-1796
896001,17400,448,-1808
897000,17476,492,-1828
898000,17376,524,-1856
898999,17256,492,-1928
900000,17252,568,-1968
901000,17316,544,-1928
901999,17364,468,-1844
903000,17352,420,-1820
904000,17368,528,-1864
905001,17296,484,-1928
906001,17276,528,-1856
907000,17320,480,-1832
908001,17312,472,-1932
909001,17292,516,-1928
910000,17208,556,-1932
911001,17236,556,-1840
912001,17240,524,-1824
913000,17184,496,-1760
914001,17276,432,-1712
915001,17276,444,-1816
916000,17324,476,-1856
917001,17244,476,-1908
918001,17212,524,-1856
919000,17284,564,-1844
920001,17312,528,-1816
921001,17252,552,-1844
922000,17300,528,-1840
923001,17268,440,-1844
924001,17224,484,-2056
925000,17140,400,-1960
926000,17140,428,-1748
926999,17192,488,-1832
928000,17208,520,-1872
929000,17184,572,-1940
929999,17196,520,-1984
931000,17220,564,-1996
932000,17188,536,-1716
932999,17184,564,-1776
934000,17200,468,-1788
935000,17192,444,-1788
935999,17276,484,-1772
936999,17172,532,-1900
938001,17100,564,-1848
939001,17116,536,-1856
940001,17132,504,-1844
941000,17272,492,-1832
942001,17324,504,-1792
943001,17180,496,-1864
944000,17232,564,-1900
945001,17196,496,-1872
946001,17136,476,-1956
947000,17104,424,-1960
948000,17144,496,-1844
948999,17180,524,-1892
950000,17164,500,-1896
951000,17064,528,-2056
951999,17200,476,-2000
952999,17216,528,-1936
954000,17180,564,-1956
954999,17116,484,-1920
956000,17172,548,-1880
957000,17224,480,-1956
957999,17060,428,-1864
958999,17180,520,-1904
960001,17072,520,-1852
961001,17100,592,-1792
962001,17188,564,-1836
963000,17216,524,-1992
964001,17136,560,-2088
965001,17192,576,-1856
965999,17200,572,-1972
967000,17176,528,-1932
967999,17200,552,-2000
969000,17280,464,-2132
969999,17192,516,-2056
971000,17344,544,-1940
972000,17280,548,-2052
972999,17220,564,-2008
973999,17308,596,-1888
975001,17224,516,-2056
976001,17280,460,-2004
977001,17304,480,-1960
978000,17196,520,-1992
979001,17300,436,-2000
980001,17332,504,-2040
981000,17232,540,-2084
982001,17204,492,-2056
983001,17356,556,-2088
984000,17312,536,-2060
985000,17216,508,-2020
985999,17308,524,-1984
987000,17340,516,-2028
988000,17316,572,-2052
988999,17340,500,-2000
989999,17276,524,-1992
991001,17268,512,-2052
992001,17376,564,-2060
993001,17332,520,-2140
994000,17244,484,-2060
995001,17312,484,-2044
996001,17288,496,-1968
997000,17272,456,-2084
998001,17288,520,-2056
999001,17348,516,-1892
1000000,17300,556,-1948
1000999,17332,484,-2116
1002000,17368,484,-1992
1003000,17428,548,-2028
1003999,17364,632,-2056
1004999,17320,580,-2040
1006001,17396,568,-2076
1007001,17416,588,-2008
1008001,17352,504,-2044
1009001,17420,560,-1964
1010000,17424,552,-2080
1011001,17360,464,-2052
1012001,17404,528,-2084
1013000,17464,540,-2096
1014001,17580,504,-2044
1015001,17480,520,-2144
1016000,17500,548,-2140
1017000,17452,452,-1904
1018000,17540,484,-1948
1019001,17576,432,-2068
1020000,17640,460,-2164
1021000,17640,460,-2164
1021999,17608,528,-2064
1023000,17512,564,-2004
1024000,17576,492,-1952
1024999,17580,424,-2004
1025999,17568,480,-2072
1027001,17568,580,-2108
1028001,17524,552,-2068
1029001,17568,484,-2132
1030000,17584,592,-2168
1031001,17636,528,-2084
1032000,17572,476,-2032
1032999,17440,524,-2104
1034000,17528,480,-2120
1035000,17560,580,-2180
1036001,17628,524,-2276
1037000,17580,432,-2196
1037999,17608,588,-2140
