micros,ax,ay,az
1012001,17504,136,-1456
1013001,17576,60,-1400
1014001,17536,120,-1304
1015001,17440,120,-1368
1016000,17448,120,-1300
1017000,17540,88,-1436
1018001,17568,72,-1460
1019001,17484,8,-1364
1020000,17568,44,-1456
1021000,17660,132,-1476
1022001,17548,104,-1424
1023001,17544,236,-1416
1024000,17600,176,-1468
1025000,17560,96,-1428
1026001,17504,92,-1280
1027001,17464,-44,-1264
1028000,17504,60,-1264
1029001,17628,44,-1256
1030001,17584,132,-1316
1031000,17488,116,-1344
1032000,17488,76,-1384
1033001,17508,104,-1488
1034001,17572,104,-1380
1035000,17496,56,-1340
1036001,17564,108,-1288
1037001,17604,56,-1320
1038000,17548,84,-1432
1039001,17600,128,-1364
1040001,17584,232,-1344
1041000,17472,220,-1284
1042001,17528,168,-1360
1043001,17520,144,-1328
1044000,17464,176,-1440
1045001,17532,152,-1396
1046001,17548,136,-1356
1047000,17552,140,-1376
1048000,17476,92,-1464
1049001,17652,128,-1336
1050001,17640,112,-1392
1051001,17432,84,-1400
1052001,17500,172,-1460
1053001,17508,136,-1252
1054001,17468,196,-1320
1055000,17444,124,-1268
1056000,17432,116,-1248
1057001,17488,160,-1412
1058001,17460,128,-1348
1059000,17452,104,-1248
1060001,17480,136,-1352
1061001,17448,148,-1288
1062000,17436,120,-1328
1063001,17368,56,-1460
1064001,17364,76,-1492
1065000,17464,144,-1376
1066000,17472,208,-1312
1067001,17388,128,-1296
1068001,17384,148,-1248
1069000,17396,160,-1296
1070000,17444,156,-1420
1071001,17468,208,-1400
1072001,17472,180,-1364
1073000,17460,196,-1404
1074001,17392,284,-1416
1075001,17344,224,-1340
1076000,17376,176,-1428
1077001,17320,96,-1364
1078001,17372,128,-1424
1079000,17472,200,-1248
1080000,17564,180,-1376
1081001,17492,164,-1300
1082001,17448,228,-1384
1083000,17288,168,-1344
1084000,17372,156,-1232
1085001,17356,180,-1272
1086001,17272,156,-1328
1087000,17368,184,-1360
1088001,17312,236,-1276
1089001,17296,264,-1340
1090000,17240,188,-1400
1091000,17172,124,-1400
1092000,17224,200,-1436
1093001,17320,240,-1432
1094001,17296,180,-1392
1095000,17296,184,-1432
1096001,17216,124,-1368
1097001,17288,284,-1352
1098000,17248,244,-1404
1099001,17288,180,-1528
1100001,17244,284,-1392
1101000,17260,216,-1248
1102001,17292,196,-1308
1103001,17260,196,-1380
1104000,17356,120,-1356
1105001,17364,164,-1356
1106001,17320,128,-1324
1107000,17436,172,-1284
1108001,17320,260,-1284
1109001,17308,224,-1284
1110000,17328,224,-1436
1111001,17300,216,-1400
1112001,17312,188,-1308
1113000,17296,196,-1176
1114001,17232,104,-1412
1115001,17256,168,-1424
1116000,17240,140,-1260
1117001,17244,152,-1304
1118001,17248,220,-1444
1119000,17208,240,-1376
1120001,17292,148,-1292
1121001,17200,144,-1424
1122000,17248,192,-1436
1123001,17252,236,-1408
1124001,17236,216,-1220
1125000,17240,188,-1336
1126001,17240,148,-1208
1127001,17240,68,-1396
1128000,17296,152,-1348
1129001,17288,168,-1312
1130001,17228,216,-1308
1131000,17172,180,-1196
1132001,17224,92,-1364
1133001,17200,80,-1408
1134001,17196,160,-1312
1135000,17220,128,-1224
1136001,17248,152,-1252
1137001,17320,172,-1420
1138000,17264,148,-1344
1139000,17248,80,-1436
1140001,17232,160,-1356
1141001,17356,184,-1252
1142000,17232,128,-1296
1143001,17340,188,-1448
1144001,17304,160,-1576
1145000,17300,216,-1336
1146000,17180,36,-1440
1147001,17144,48,-1500
1148001,17260,156,-1392
1149000,17312,232,-1376
