micros,ax,ay,az
1124000,16760,660,2452
1125000,16688,724,2588
1126000,16696,684,2612
1127000,16756,756,2664
1127999,16784,696,2532
1129000,16704,684,2548
1130000,16688,692,2556
1131000,16672,808,2592
1132000,16588,676,2708
1133000,16596,712,2700
1134001,16628,720,2668
1135000,16604,800,2532
1136000,16572,748,2464
1137000,16596,756,2560
1138000,16656,748,2460
1139000,16576,744,2468
1140000,16688,708,2420
1141000,16628,652,2388
1142000,16612,772,2476
1143000,16668,752,2516
1143999,16676,656,2592
1145000,16660,772,2472
1146000,16612,728,2348
1147000,16556,748,2380
1147999,16548,868,2396
1149000,16688,708,2372
1150000,16668,692,2240
1151000,16588,792,2436
1152000,16520,752,2568
1153000,16552,772,2484
1154000,16652,804,2364
1155000,16564,816,2428
1155999,16540,764,2472
1157000,16556,764,2268
1158000,16656,704,2372
1159000,16604,780,2312
1160000,16604,796,2404
1161000,16588,748,2360
1162000,16560,752,2328
1163000,16548,748,2352
1164000,16564,732,2328
1165000,16572,684,2272
1166000,16528,732,2324
1167000,16604,732,2212
1168000,16648,744,2284
1169000,16596,724,2380
1170000,16588,772,2216
1171000,16516,728,2216
1172000,16512,732,2212
1173000,16512,728,2184
1174000,16556,808,2276
1175000,16504,856,2284
1176000,16556,788,2116
1177000,16552,760,2156
1177999,16604,724,2224
1179000,16568,684,2308
1180000,16516,716,2372
1181000,16592,724,2228
1182000,16624,740,2160
1183000,16540,716,2112
1184000,16540,796,2180
1185000,16564,736,2256
1186000,16592,728,2136
1187000,16676,672,2124
1188000,16532,744,2136
1189000,16448,740,2060
1190000,16480,736,2160
1191000,16524,756,2052
1192000,16640,704,2008
1193000,16588,760,2164
1194000,16524,804,2128
1195000,16548,892,2100
1196000,16616,756,2036
1197000,16524,716,2016
1198000,16612,764,2012
1199000,16516,788,2124
1200000,16508,756,2076
1200999,16632,764,1932
1202000,16712,780,2084
1203000,16552,860,2080
1204000,16508,888,2012
1205000,16536,868,1972
1206000,16600,840,1836
1207000,16576,884,1932
1208000,16604,856,2012
1209000,16612,856,2004
1210000,16680,800,1948
1211000,16632,772,2044
1211999,16624,840,2048
1213000,16648,852,2056
1214000,16656,800,1972
1215000,16704,720,1900
1216000,16752,776,1916
1216999,16704,716,1872
1218000,16632,800,1976
1219000,16668,768,2080
1220000,16720,828,1912
1221000,16632,840,1940
1222000,16644,864,1916
1223000,16696,928,1860
1224000,16616,792,1988
1225000,16616,728,2052
1226000,16624,736,2012
1227000,16712,708,1732
1228000,16772,844,1704
1229000,16832,760,1840
1230000,16736,780,1796
1231000,16708,720,1872
1232000,16720,736,1864
1233000,16736,724,1912
1234000,16680,768,1860
1235000,16752,844,1860
1236000,16828,776,1752
1236999,16752,816,1804
1238000,16736,800,1920
1239000,16788,792,1820
1240000,16740,836,1788
1240999,16780,760,1912
1242000,16760,784,1836
1243000,16816,752,1660
1244000,16796,816,1624
1245000,16848,796,1708
1245999,16860,768,1760
1247000,16752,760,1776
1248000,16872,760,1760
1249000,16872,740,1656
1249999,16816,756,1788
1251000,16924,880,1908
1252000,16936,820,1852
1253000,16992,804,1800
1254000,16944,720,1792
1255000,16948,768,1696
1256000,16928,864,1584
